equipment_id,bank_id,equipment_type,manufacturer,model,timestamp,health_score,status
EQ-280170-PIA-01,280170,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.5,OK
EQ-283323-PIA-01,283323,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.6,OK
EQ-283630-PIA-01,283630,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.4,OK
EQ-283739-PIA-01,283739,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.9,OK
EQ-283741-PIA-01,283741,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.7,OK
EQ-283757-PIA-01,283757,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.1,OK
EQ-284091-PIA-01,284091,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.6,OK
EQ-284103-PIA-01,284103,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.3,OK
EQ-284207-PIA-01,284207,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.8,OK
EQ-284442-PIA-01,284442,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.6,OK
EQ-284710-PIA-01,284710,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.6,OK
EQ-284754-PIA-01,284754,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.4,OK
EQ-285046-PIA-01,285046,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.8,OK
EQ-726-PIA-01,726,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-727-PIA-01,727,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.6,OK
EQ-728-PIA-01,728,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.6,OK
EQ-99130-PIA-01,99130,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.0,OK
EQ-1753-PIA-01,1753,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.7,OK
EQ-1785-PIA-01,1785,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.4,OK
EQ-2723-PIA-01,2723,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.5,OK
EQ-280173-PIA-01,280173,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.5,OK
EQ-280174-PIA-01,280174,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,94.1,OK
EQ-280570-PIA-01,280570,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,93.6,OK
EQ-283598-PIA-01,283598,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.2,OK
EQ-283684-PIA-01,283684,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.8,OK
EQ-283952-PIA-01,283952,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.9,OK
EQ-284108-PIA-01,284108,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.3,OK
EQ-284162-PIA-01,284162,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.0,OK
EQ-284377-PIA-01,284377,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.7,OK
EQ-284389-PIA-01,284389,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.7,OK
EQ-724-PIA-01,724,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.1,OK
EQ-99219-PIA-01,99219,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.9,OK
EQ-99220-PIA-01,99220,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.4,OK
EQ-283722-PIA-01,283722,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.6,OK
EQ-284922-PIA-01,284922,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.2,OK
EQ-99123-PIA-01,99123,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.2,OK
EQ-99144-PIA-01,99144,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.0,OK
EQ-283460-PIA-01,283460,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.7,OK
EQ-283816-PIA-01,283816,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.0,OK
EQ-284536-PIA-01,284536,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.4,OK
EQ-732-PIA-01,732,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.8,OK
EQ-280206-PIA-01,280206,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.1,OK
EQ-283996-PIA-01,283996,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.8,OK
EQ-284009-PIA-01,284009,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.5,OK
EQ-284546-PIA-01,284546,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.4,OK
EQ-285191-PIA-01,285191,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.9,OK
EQ-99146-PIA-01,99146,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.7,OK
EQ-99202-PIA-01,99202,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.8,OK
EQ-99216-PIA-01,99216,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.7,OK
EQ-284550-PIA-01,284550,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.9,OK
EQ-280273-PIA-01,280273,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.4,OK
EQ-283213-PIA-01,283213,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.2,OK
EQ-283834-PIA-01,283834,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.2,OK
EQ-99173-PIA-01,99173,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-99224-PIA-01,99224,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.0,OK
EQ-283714-PIA-01,283714,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.3,OK
EQ-99176-PIA-01,99176,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.9,OK
EQ-1723-PIA-01,1723,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-283200-PIA-01,283200,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.8,OK
EQ-284088-PIA-01,284088,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.3,OK
EQ-284176-PIA-01,284176,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.1,OK
EQ-99152-PIA-01,99152,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.8,OK
EQ-99209-PIA-01,99209,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.3,OK
EQ-99229-PIA-01,99229,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.6,OK
EQ-284132-PIA-01,284132,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.3,OK
EQ-284806-PIA-01,284806,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.5,OK
EQ-285095-PIA-01,285095,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.6,OK
EQ-767-PIA-01,767,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.1,OK
EQ-99197-PIA-01,99197,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.7,OK
EQ-284874-PIA-01,284874,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.8,OK
EQ-284652-PIA-01,284652,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.8,OK
EQ-285064-PIA-01,285064,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.9,OK
EQ-285082-PIA-01,285082,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-99112-PIA-01,99112,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.9,OK
EQ-284407-PIA-01,284407,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.6,OK
EQ-99114-PIA-01,99114,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.9,OK
EQ-1709-PIA-01,1709,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.6,OK
EQ-283694-PIA-01,283694,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.5,OK
EQ-283833-PIA-01,283833,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.3,OK
EQ-284519-PIA-01,284519,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.8,OK
EQ-284820-PIA-01,284820,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.3,OK
EQ-284822-PIA-01,284822,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.9,OK
EQ-768-PIA-01,768,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.8,OK
EQ-99228-PIA-01,99228,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.7,OK
EQ-1743-PIA-01,1743,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.7,OK
EQ-1774-PIA-01,1774,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-2704-PIA-01,2704,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.7,OK
EQ-280176-PIA-01,280176,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.8,OK
EQ-283801-PIA-01,283801,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.9,OK
EQ-284204-PIA-01,284204,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.9,OK
EQ-284647-PIA-01,284647,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.0,OK
EQ-284757-PIA-01,284757,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.5,OK
EQ-284786-PIA-01,284786,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.4,OK
EQ-285102-PIA-01,285102,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.0,OK
EQ-285317-PIA-01,285317,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.2,OK
EQ-783-PIA-01,783,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.9,OK
EQ-797-PIA-01,797,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.2,OK
EQ-99139-PIA-01,99139,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,84.8,Watch
EQ-99190-PIA-01,99190,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.8,OK
EQ-99199-PIA-01,99199,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.0,OK
EQ-99200-PIA-01,99200,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.1,OK
EQ-1742-PIA-01,1742,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.9,OK
EQ-2719-PIA-01,2719,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.7,OK
EQ-283823-PIA-01,283823,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.5,OK
EQ-284506-PIA-01,284506,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.6,OK
EQ-284576-PIA-01,284576,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.8,OK
EQ-99156-PIA-01,99156,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.4,OK
EQ-1747-PIA-01,1747,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.2,OK
EQ-280211-PIA-01,280211,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.1,OK
EQ-284357-PIA-01,284357,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.0,OK
EQ-284405-PIA-01,284405,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.0,OK
EQ-284745-PIA-01,284745,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.9,Watch
EQ-285070-PIA-01,285070,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.4,OK
EQ-285084-PIA-01,285084,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.0,OK
EQ-1765-PIA-01,1765,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.8,OK
EQ-1794-PIA-01,1794,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.2,OK
EQ-2710-PIA-01,2710,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.4,OK
EQ-280524-PIA-01,280524,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.8,OK
EQ-280525-PIA-01,280525,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.7,OK
EQ-283205-PIA-01,283205,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.2,OK
EQ-283818-PIA-01,283818,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.6,OK
EQ-284104-PIA-01,284104,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.2,OK
EQ-284243-PIA-01,284243,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.0,OK
EQ-284495-PIA-01,284495,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.3,OK
EQ-284832-PIA-01,284832,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.2,OK
EQ-284980-PIA-01,284980,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.4,OK
EQ-285007-PIA-01,285007,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.3,OK
EQ-99140-PIA-01,99140,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.8,OK
EQ-99212-PIA-01,99212,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.9,OK
EQ-99213-PIA-01,99213,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.3,OK
EQ-99242-PIA-01,99242,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.6,OK
EQ-1792-PIA-01,1792,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.8,OK
EQ-283585-PIA-01,283585,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,93.7,OK
EQ-283718-PIA-01,283718,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.2,OK
EQ-283811-PIA-01,283811,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.2,OK
EQ-285117-PIA-01,285117,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.8,OK
EQ-280429-PIA-01,280429,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,94.4,OK
EQ-280510-PIA-01,280510,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.9,OK
EQ-282615-PIA-01,282615,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-282649-PIA-01,282649,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.2,OK
EQ-283837-PIA-01,283837,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.0,OK
EQ-284375-PIA-01,284375,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.0,OK
EQ-284497-PIA-01,284497,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.3,OK
EQ-284846-PIA-01,284846,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.2,OK
EQ-99222-PIA-01,99222,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.6,OK
EQ-99240-PIA-01,99240,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.7,OK
EQ-285006-PIA-01,285006,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.6,OK
EQ-285138-PIA-01,285138,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.2,OK
EQ-99137-PIA-01,99137,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.5,OK
EQ-284194-PIA-01,284194,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.5,OK
EQ-284653-PIA-01,284653,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.1,OK
EQ-284815-PIA-01,284815,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.6,OK
EQ-284954-PIA-01,284954,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.7,OK
EQ-99153-PIA-01,99153,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.7,OK
EQ-283742-PIA-01,283742,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.4,OK
EQ-284976-PIA-01,284976,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-763-PIA-01,763,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.9,OK
EQ-282679-PIA-01,282679,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,93.7,OK
EQ-283731-PIA-01,283731,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.6,OK
EQ-284355-PIA-01,284355,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.8,OK
EQ-284356-PIA-01,284356,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.6,OK
EQ-284525-PIA-01,284525,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.7,OK
EQ-284830-PIA-01,284830,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.5,OK
EQ-280183-PIA-01,280183,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.7,OK
EQ-280264-PIA-01,280264,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.8,OK
EQ-280734-PIA-01,280734,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.1,OK
EQ-284437-PIA-01,284437,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.8,OK
EQ-284520-PIA-01,284520,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.7,OK
EQ-285237-PIA-01,285237,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.2,OK
EQ-2733-PIA-01,2733,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-284310-PIA-01,284310,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.5,OK
EQ-284772-PIA-01,284772,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.9,Watch
EQ-99124-PIA-01,99124,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,94.7,OK
EQ-99236-PIA-01,99236,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.3,OK
EQ-2740-PIA-01,2740,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.9,OK
EQ-2741-PIA-01,2741,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.1,OK
EQ-282644-PIA-01,282644,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.5,OK
EQ-284307-PIA-01,284307,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.6,OK
EQ-99134-PIA-01,99134,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.8,OK
EQ-1705-PIA-01,1705,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.3,OK
EQ-1712-PIA-01,1712,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.9,OK
EQ-1717-PIA-01,1717,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.9,OK
EQ-1736-PIA-01,1736,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.7,OK
EQ-1737-PIA-01,1737,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.9,OK
EQ-1763-PIA-01,1763,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.1,OK
EQ-1768-PIA-01,1768,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.3,OK
EQ-280179-PIA-01,280179,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.1,OK
EQ-280199-PIA-01,280199,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.4,OK
EQ-280201-PIA-01,280201,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.6,OK
EQ-280726-PIA-01,280726,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.7,OK
EQ-282574-PIA-01,282574,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.2,OK
EQ-282685-PIA-01,282685,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.6,OK
EQ-283843-PIA-01,283843,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.2,OK
EQ-283885-PIA-01,283885,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.2,OK
EQ-284133-PIA-01,284133,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.7,OK
EQ-284143-PIA-01,284143,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.4,OK
EQ-284266-PIA-01,284266,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.6,OK
EQ-284304-PIA-01,284304,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.0,OK
EQ-284416-PIA-01,284416,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.5,OK
EQ-284422-PIA-01,284422,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-284530-PIA-01,284530,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.2,OK
