bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
99138,Uttar Pradesh,Lakhimpur Kheri,district_center,7,650,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99133,Uttar Pradesh,Mahoba,peripheral_center,1,650,1.373,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99135,Uttar Pradesh,Lalitpur,peripheral_center,1,650,1.373,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99134,Uttar Pradesh,Firozabad,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99130,Uttar Pradesh,Agra,metro_tertiary_hub,26,650,8.628,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284219,Uttar Pradesh,Varanasi,urban_referral,22,650,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284458,Uttar Pradesh,Gorakhpur,urban_referral,16,650,6.632,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284456,Uttar Pradesh,Varanasi,urban_referral,22,650,4.989,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284576,Uttar Pradesh,Basti,urban_referral,6,650,5.878,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284696,Uttar Pradesh,Varanasi,urban_referral,22,650,6.375,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284453,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,7.32,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284210,Uttar Pradesh,Mathura,district_center,12,650,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283241,Uttar Pradesh,Prayagraj,urban_referral,24,650,7.323,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284450,Uttar Pradesh,Kushinagar,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284570,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99129,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99126,Uttar Pradesh,Sitapur,district_center,6,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99246,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,6.458,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99128,Uttar Pradesh,Varanasi,urban_referral,22,650,6.86,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285208,Uttar Pradesh,Prayagraj,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99127,Uttar Pradesh,Shravasti,peripheral_center,1,650,1.373,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99122,Uttar Pradesh,Jaunpur,metro_tertiary_hub,9,650,6.718,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
99242,Uttar Pradesh,Bijnor,urban_referral,17,650,4.744,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99124,Uttar Pradesh,Fatehpur,urban_referral,5,650,5.896,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99123,Uttar Pradesh,Ambedkar Nagar,urban_referral,4,650,4.715,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99120,Uttar Pradesh,Jalaun,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99240,Uttar Pradesh,Bulandshahr,district_center,10,650,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284207,Uttar Pradesh,Agra,urban_referral,26,650,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284328,Uttar Pradesh,Kushinagar,urban_referral,5,650,5.35,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284447,Uttar Pradesh,Gorakhpur,urban_referral,16,650,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284204,Uttar Pradesh,Bareilly,urban_referral,17,650,5.149,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283598,Uttar Pradesh,Aligarh,urban_referral,16,650,5.092,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284202,Uttar Pradesh,Saharanpur,district_center,13,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284201,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284442,Uttar Pradesh,Agra,urban_referral,26,650,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284441,Uttar Pradesh,Kannauj,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
285216,Uttar Pradesh,Prayagraj,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99159,Uttar Pradesh,Hathras,peripheral_center,3,650,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99154,Uttar Pradesh,Saharanpur,district_center,13,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99156,Uttar Pradesh,Basti,district_center,6,650,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99151,Uttar Pradesh,Jhansi,metro_tertiary_hub,13,650,7.888,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
99150,Uttar Pradesh,Moradabad,urban_referral,22,650,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99153,Uttar Pradesh,Deoria,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284439,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,5.71,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
99152,Uttar Pradesh,Baghpat,district_center,7,650,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284437,Uttar Pradesh,Farrukhabad,district_center,6,650,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283226,Uttar Pradesh,Muzaffarnagar,district_center,12,650,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284434,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,8.483,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284313,Uttar Pradesh,Meerut,urban_referral,33,650,4.686,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280199,Uttar Pradesh,Gautam Buddha Nagar,metro_tertiary_hub,31,650,7.93,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
280196,Uttar Pradesh,Hapur,district_center,6,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283585,Uttar Pradesh,Budaun,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284310,Uttar Pradesh,Fatehpur,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284431,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,7.79,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284550,Uttar Pradesh,Auraiya,peripheral_center,1,650,1.373,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283460,Uttar Pradesh,Amethi,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280192,Uttar Pradesh,Meerut,urban_referral,33,650,4.686,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280193,Uttar Pradesh,Ghaziabad,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280191,Uttar Pradesh,Sitapur,district_center,6,650,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
285101,Uttar Pradesh,Sultanpur,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
285102,Uttar Pradesh,Bareilly,urban_referral,17,650,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285224,Uttar Pradesh,Siddharthnagar,peripheral_center,3,650,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
285103,Uttar Pradesh,Moradabad,urban_referral,22,650,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99147,Uttar Pradesh,Prayagraj,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99149,Uttar Pradesh,Shahjahanpur,urban_referral,5,650,5.66,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
99144,Uttar Pradesh,Ambedkar Nagar,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
99143,Uttar Pradesh,Mau,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99146,Uttar Pradesh,Amroha,district_center,8,650,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99140,Uttar Pradesh,Bijnor,urban_referral,17,650,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284308,Uttar Pradesh,Jhansi,district_center,13,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
99141,Uttar Pradesh,Maharajganj,peripheral_center,3,650,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284307,Uttar Pradesh,Firozabad,district_center,5,650,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283218,Uttar Pradesh,Sultanpur,peripheral_center,4,650,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283217,Uttar Pradesh,Jaunpur,metro_tertiary_hub,9,650,7.36,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284546,Uttar Pradesh,Amroha,urban_referral,8,650,5.149,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284788,Uttar Pradesh,Moradabad,urban_referral,22,650,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284304,Uttar Pradesh,Gautam Buddha Nagar,urban_referral,31,650,4.626,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280189,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,5.71,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283215,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283578,Uttar Pradesh,Mathura,district_center,12,650,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283577,Uttar Pradesh,Meerut,urban_referral,33,650,6.884,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284545,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,8.013,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284787,Uttar Pradesh,Sambhal,district_center,11,650,3.405,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283214,Uttar Pradesh,Meerut,urban_referral,33,650,4.686,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284786,Uttar Pradesh,Bareilly,urban_referral,17,650,4.744,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280187,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,8.601,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283213,Uttar Pradesh,Ayodhya,urban_referral,5,650,5.842,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
701,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284422,Uttar Pradesh,Gautam Buddha Nagar,urban_referral,31,650,4.626,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
702,Uttar Pradesh,Gautam Buddha Nagar,urban_referral,31,650,6.235,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283212,Uttar Pradesh,Ghaziabad,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280188,Uttar Pradesh,Lucknow,metro_tertiary_hub,72,650,7.32,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
703,Uttar Pradesh,Saharanpur,district_center,13,650,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
704,Uttar Pradesh,Kanpur Nagar,urban_referral,24,650,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283694,Uttar Pradesh,Bara Banki,urban_referral,8,650,5.149,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
