source_bank,destination_bank,distance_km,travel_time_min,vehicle_id,capacity,refrigerated
280641,284192,0.45,10,VH-280641-1,36,True
280641,284029,1.45,17,VH-280641-2,60,True
280641,284190,2.3,15,VH-280641-3,36,True
280649,283552,7.29,27,VH-280649-1,24,True
280649,36146,8.12,33,VH-280649-2,48,True
280649,280418,8.46,28,VH-280649-3,36,True
282587,280598,2.88,19,VH-282587-1,48,True
282587,282647,3.54,18,VH-282587-2,48,True
282587,284347,3.91,22,VH-282587-3,36,True
282647,284347,0.59,15,VH-282647-1,48,True
282647,283327,1.7,15,VH-282647-2,60,True
282647,280636,1.72,16,VH-282647-3,48,True
283136,280661,0.0,8,VH-283136-1,36,True
283136,36135,0.0,12,VH-283136-2,48,True
283136,36125,0.0,14,VH-283136-3,48,True
283159,284195,0.0,18,VH-283159-1,60,True
283159,284197,0.0,14,VH-283159-2,48,True
283159,280661,0.68,12,VH-283159-3,36,True
283327,280636,0.85,18,VH-283327-1,48,True
283327,284347,1.22,18,VH-283327-2,48,True
283327,282647,1.7,16,VH-283327-3,60,True
283519,29106,1.14,13,VH-283519-1,24,True
283519,284816,1.2,16,VH-283519-2,48,True
283519,285295,1.73,19,VH-283519-3,36,True
283524,280418,0.71,13,VH-283524-1,60,True
283524,284029,2.17,15,VH-283524-2,48,True
283524,280641,2.31,22,VH-283524-3,24,True
283552,36146,2.39,20,VH-283552-1,48,True
283552,29083,2.85,12,VH-283552-2,48,True
283552,283763,3.06,18,VH-283552-3,24,True
283554,29105,0.0,8,VH-283554-1,24,True
283554,29124,0.0,10,VH-283554-2,24,True
283554,29081,0.0,15,VH-283554-3,24,True
284029,280641,1.45,11,VH-284029-1,48,True
284029,284192,1.55,21,VH-284029-2,60,True
284029,283524,2.17,13,VH-284029-3,60,True
284190,284192,1.91,20,VH-284190-1,24,True
284190,284029,2.17,17,VH-284190-2,24,True
284190,280641,2.3,15,VH-284190-3,60,True
284192,280641,0.45,19,VH-284192-1,60,True
284192,284029,1.55,14,VH-284192-2,48,True
284192,284190,1.91,12,VH-284192-3,60,True
284341,284107,1.08,19,VH-284341-1,60,True
284341,284021,1.97,17,VH-284341-2,60,True
284341,36154,3.41,19,VH-284341-3,60,True
284343,280647,0.0,13,VH-284343-1,48,True
284343,282880,0.0,12,VH-284343-2,36,True
284343,285282,0.0,8,VH-284343-3,48,True
284347,282647,0.59,19,VH-284347-1,48,True
284347,283327,1.22,13,VH-284347-2,36,True
284347,280636,1.49,11,VH-284347-3,48,True
284728,36114,1.8,12,VH-284728-1,60,True
284728,36155,1.94,14,VH-284728-2,48,True
284728,280636,1.99,15,VH-284728-3,24,True
284885,283643,0.0,12,VH-284885-1,36,True
284885,284869,0.25,11,VH-284885-2,48,True
284885,280602,0.25,13,VH-284885-3,60,True
29012,29105,0.0,13,VH-29012-1,48,True
29012,29124,0.0,17,VH-29012-2,48,True
29012,29081,0.0,10,VH-29012-3,36,True
29015,29105,0.0,14,VH-29015-1,24,True
29015,29124,0.0,13,VH-29015-2,48,True
29015,29081,0.0,12,VH-29015-3,36,True
29017,29105,0.0,17,VH-29017-1,60,True
29017,29124,0.0,16,VH-29017-2,60,True
29017,29081,0.0,13,VH-29017-3,36,True
29082,280589,0.0,15,VH-29082-1,24,True
29082,280605,2.42,17,VH-29082-2,60,True
29082,29099,6.49,18,VH-29082-3,36,True
29120,29105,0.0,9,VH-29120-1,48,True
29120,29124,0.0,18,VH-29120-2,36,True
29120,29081,0.0,9,VH-29120-3,24,True
29135,284960,0.88,16,VH-29135-1,48,True
29135,280620,0.92,19,VH-29135-2,24,True
29135,36104,1.0,14,VH-29135-3,60,True
29144,29105,0.0,13,VH-29144-1,48,True
29144,29124,0.0,11,VH-29144-2,60,True
29144,29081,0.0,11,VH-29144-3,36,True
36142,29106,0.97,19,VH-36142-1,60,True
36142,36155,1.12,16,VH-36142-2,60,True
36142,36114,1.46,11,VH-36142-3,24,True
36155,36114,0.9,13,VH-36155-1,60,True
36155,36142,1.12,13,VH-36155-2,60,True
36155,29106,1.79,20,VH-36155-3,60,True
283643,284885,0.0,11,VH-283643-1,36,True
283643,284869,0.25,14,VH-283643-2,60,True
283643,280602,0.25,17,VH-283643-3,60,True
283763,29083,1.31,10,VH-283763-1,48,True
283763,36146,1.49,16,VH-283763-2,60,True
283763,283552,3.06,19,VH-283763-3,36,True
29018,280417,0.77,18,VH-29018-1,48,True
29018,29131,0.88,10,VH-29018-2,60,True
29018,280660,1.32,12,VH-29018-3,24,True
29083,36146,0.48,14,VH-29083-1,60,True
29083,283763,1.31,20,VH-29083-2,48,True
29083,280418,2.74,21,VH-29083-3,48,True
29089,280764,0.79,9,VH-29089-1,36,True
29089,280643,2.01,20,VH-29089-2,24,True
29089,283583,2.15,18,VH-29089-3,36,True
29142,29105,0.0,15,VH-29142-1,36,True
29142,29124,0.0,17,VH-29142-2,24,True
29142,29081,0.0,10,VH-29142-3,36,True
36114,36155,0.9,12,VH-36114-1,60,True
36114,283542,1.42,17,VH-36114-2,24,True
36114,36142,1.46,20,VH-36114-3,24,True
36146,29083,0.48,14,VH-36146-1,60,True
36146,283763,1.49,19,VH-36146-2,48,True
36146,283552,2.39,13,VH-36146-3,48,True
280592,29113,5.07,16,VH-280592-1,48,True
280592,280629,5.1,19,VH-280592-2,36,True
280592,284311,6.16,24,VH-280592-3,48,True
280629,29113,0.15,15,VH-280629-1,36,True
280629,284311,1.18,13,VH-280629-2,24,True
280629,36115,3.79,14,VH-280629-3,36,True
280642,282813,1.51,12,VH-280642-1,48,True
280642,36115,1.99,14,VH-280642-2,24,True
280642,280629,5.51,19,VH-280642-3,24,True
282813,280642,1.51,20,VH-282813-1,60,True
282813,36115,2.75,18,VH-282813-2,36,True
282813,280629,5.41,25,VH-282813-3,48,True
284311,29113,1.15,11,VH-284311-1,24,True
284311,280629,1.18,13,VH-284311-2,60,True
284311,36115,4.25,18,VH-284311-3,60,True
36115,280642,1.99,17,VH-36115-1,60,True
36115,282813,2.75,17,VH-36115-2,60,True
36115,280629,3.79,22,VH-36115-3,24,True
36153,280592,6.71,30,VH-36153-1,36,True
36153,29113,6.82,24,VH-36153-2,24,True
36153,284311,6.95,21,VH-36153-3,36,True
280587,280611,3.16,20,VH-280587-1,24,True
280587,29046,4.54,21,VH-280587-2,36,True
280587,283538,68.51,129,VH-280587-3,60,True
280611,280587,3.16,15,VH-280611-1,60,True
280611,29046,7.66,21,VH-280611-2,60,True
280611,285270,65.53,105,VH-280611-3,36,True
29046,280587,4.54,22,VH-29046-1,48,True
29046,280611,7.66,25,VH-29046-2,36,True
29046,283538,73.02,114,VH-29046-3,36,True
280324,280661,1.07,12,VH-280324-1,36,True
280324,283136,1.07,15,VH-280324-2,36,True
280324,36135,1.07,12,VH-280324-3,36,True
280661,283136,0.0,8,VH-280661-1,60,True
280661,36135,0.0,17,VH-280661-2,24,True
280661,36125,0.0,17,VH-280661-3,60,True
283555,283338,2.9,21,VH-283555-1,24,True
283555,283521,3.27,14,VH-283555-2,48,True
283555,280324,3.28,15,VH-283555-3,48,True
284866,29022,1.86,17,VH-284866-1,48,True
284866,283591,1.86,13,VH-284866-2,60,True
284866,284264,2.74,19,VH-284866-3,36,True
280603,36132,2.62,17,VH-280603-1,60,True
280603,280631,35.36,61,VH-280603-2,24,True
280603,285124,36.92,65,VH-280603-3,60,True
36132,280603,2.62,18,VH-36132-1,60,True
36132,280631,36.73,68,VH-36132-2,60,True
36132,285124,38.26,77,VH-36132-3,36,True
280594,36118,9.27,23,VH-280594-1,60,True
280594,29090,10.61,32,VH-280594-2,36,True
280594,29130,10.8,28,VH-280594-3,24,True
282996,29130,2.9,15,VH-282996-1,36,True
282996,284896,3.57,15,VH-282996-2,60,True
282996,36149,3.77,16,VH-282996-3,48,True
283326,282996,6.45,20,VH-283326-1,60,True
283326,36149,7.06,20,VH-283326-2,60,True
283326,284896,7.86,28,VH-283326-3,60,True
283522,284543,0.0,9,VH-283522-1,60,True
283522,280617,0.77,14,VH-283522-2,48,True
283522,280614,0.86,15,VH-283522-3,36,True
283525,283589,1.31,14,VH-283525-1,60,True
283525,29069,4.61,18,VH-283525-2,24,True
283525,284531,4.72,26,VH-283525-3,48,True
283547,280647,0.0,8,VH-283547-1,60,True
283547,282880,0.0,9,VH-283547-2,48,True
283547,285282,0.0,10,VH-283547-3,48,True
283589,283525,1.31,16,VH-283589-1,24,True
283589,284896,3.53,22,VH-283589-2,24,True
283589,36149,3.71,15,VH-283589-3,36,True
284531,283589,3.98,15,VH-284531-1,60,True
284531,36149,4.28,17,VH-284531-2,48,True
284531,283525,4.72,23,VH-284531-3,60,True
284896,36149,1.06,10,VH-284896-1,48,True
284896,29130,1.18,15,VH-284896-2,36,True
284896,283589,3.53,20,VH-284896-3,48,True
29090,29069,0.88,11,VH-29090-1,60,True
29090,36118,1.76,17,VH-29090-2,36,True
29090,283525,5.49,18,VH-29090-3,36,True
29130,284896,1.18,15,VH-29130-1,24,True
29130,36149,2.1,16,VH-29130-2,36,True
29130,282996,2.9,22,VH-29130-3,48,True
36118,29090,1.76,14,VH-36118-1,60,True
36118,29069,2.55,19,VH-36118-2,60,True
36118,283525,7.0,21,VH-36118-3,36,True
36149,284896,1.06,17,VH-36149-1,36,True
36149,29130,2.1,17,VH-36149-2,36,True
36149,283589,3.71,20,VH-36149-3,60,True
280788,29125,0.54,17,VH-280788-1,24,True
280788,285249,0.88,9,VH-280788-2,48,True
280788,283242,1.15,18,VH-280788-3,36,True
36157,283842,0.66,18,VH-36157-1,36,True
36157,282605,0.84,17,VH-36157-2,60,True
36157,280705,1.23,18,VH-36157-3,60,True
280663,280675,4.42,19,VH-280663-1,24,True
280663,280676,6.07,26,VH-280663-2,48,True
280663,280665,7.28,28,VH-280663-3,36,True
280675,280676,2.4,12,VH-280675-1,36,True
280675,280665,2.92,15,VH-280675-2,60,True
280675,280656,4.38,22,VH-280675-3,60,True
25007,280656,0.0,18,VH-25007-1,36,True
25007,25006,0.0,18,VH-25007-2,60,True
25007,280665,1.7,20,VH-25007-3,36,True
280656,25007,0.0,17,VH-280656-1,60,True
280656,25006,0.0,12,VH-280656-2,24,True
280656,280665,1.7,16,VH-280656-3,24,True
283870,280666,3.3,24,VH-283870-1,48,True
283870,280656,4.08,23,VH-283870-2,60,True
283870,25006,4.08,19,VH-283870-3,60,True
25006,280656,0.0,15,VH-25006-1,36,True
25006,25007,0.0,10,VH-25006-2,36,True
25006,280665,1.7,17,VH-25006-3,36,True
280666,280656,2.02,12,VH-280666-1,48,True
280666,25007,2.02,11,VH-280666-2,48,True
280666,25006,2.02,19,VH-280666-3,48,True
280624,280666,5.55,23,VH-280624-1,48,True
280624,280656,7.01,28,VH-280624-2,60,True
280624,25006,7.01,27,VH-280624-3,36,True
280665,280656,1.7,18,VH-280665-1,60,True
280665,25007,1.7,12,VH-280665-2,36,True
280665,25006,1.7,14,VH-280665-3,24,True
280676,280675,2.4,14,VH-280676-1,36,True
280676,280665,3.14,18,VH-280676-2,60,True
280676,280656,4.83,20,VH-280676-3,36,True
16163,25002,3.71,16,VH-16163-1,48,True
16163,25001,5.11,16,VH-16163-2,36,True
16163,25008,7.37,24,VH-16163-3,36,True
25001,25002,1.75,12,VH-25001-1,24,True
25001,16163,5.11,23,VH-25001-2,36,True
25001,25008,5.62,18,VH-25001-3,60,True
25002,25001,1.75,21,VH-25002-1,60,True
25002,16163,3.71,24,VH-25002-2,24,True
25002,25008,4.86,25,VH-25002-3,60,True
25008,25002,4.86,20,VH-25008-1,60,True
25008,25001,5.62,26,VH-25008-2,48,True
25008,16163,7.37,21,VH-25008-3,24,True
1701,283630,0.33,18,VH-1701-1,36,True
1701,795,0.53,13,VH-1701-2,36,True
1701,285247,0.53,16,VH-1701-3,24,True
1703,1764,1.61,18,VH-1703-1,48,True
1703,1739,1.61,13,VH-1703-2,60,True
1703,284442,1.83,20,VH-1703-3,48,True
1713,795,0.0,18,VH-1713-1,24,True
1713,285070,0.0,14,VH-1713-2,48,True
1713,285007,0.0,12,VH-1713-3,48,True
1722,284103,0.81,19,VH-1722-1,48,True
1722,1703,2.16,13,VH-1722-2,24,True
1722,284710,2.17,15,VH-1722-3,48,True
1739,1764,0.0,9,VH-1739-1,60,True
1739,284442,0.95,15,VH-1739-2,60,True
1739,1703,1.61,19,VH-1739-3,36,True
1761,283824,1.37,14,VH-1761-1,48,True
1761,283757,1.43,12,VH-1761-2,24,True
1761,99227,2.01,11,VH-1761-3,24,True
1764,1739,0.0,9,VH-1764-1,48,True
1764,284442,0.95,13,VH-1764-2,36,True
1764,1703,1.61,12,VH-1764-3,48,True
2708,785,0.0,8,VH-2708-1,36,True
2708,704,0.0,9,VH-2708-2,60,True
2708,282723,0.0,14,VH-2708-3,36,True
2737,284696,0.0,9,VH-2737-1,24,True
2737,284456,0.0,12,VH-2737-2,48,True
2737,99181,0.0,13,VH-2737-3,36,True
280170,284696,0.0,17,VH-280170-1,48,True
280170,284456,0.0,17,VH-280170-2,24,True
280170,99181,0.0,9,VH-280170-3,48,True
283323,284659,0.0,10,VH-283323-1,48,True
283323,789,0.0,8,VH-283323-2,48,True
283323,284865,0.0,11,VH-283323-3,48,True
283630,1701,0.33,16,VH-283630-1,60,True
283630,1713,0.51,13,VH-283630-2,24,True
283630,795,0.51,16,VH-283630-3,60,True
283739,284696,0.0,9,VH-283739-1,48,True
283739,284456,0.0,15,VH-283739-2,48,True
283739,99181,0.0,10,VH-283739-3,60,True
283741,284754,0.0,11,VH-283741-1,60,True
283741,284091,0.0,17,VH-283741-2,60,True
283741,99218,0.92,10,VH-283741-3,60,True
283757,1713,0.7,10,VH-283757-1,48,True
283757,795,0.7,14,VH-283757-2,60,True
283757,285007,0.7,10,VH-283757-3,24,True
284091,284754,0.0,9,VH-284091-1,60,True
284091,283741,0.0,14,VH-284091-2,24,True
284091,99218,0.92,12,VH-284091-3,48,True
284103,1722,0.81,15,VH-284103-1,24,True
284103,284710,1.48,13,VH-284103-2,24,True
284103,1703,2.4,19,VH-284103-3,60,True
284207,284005,0.0,16,VH-284207-1,60,True
284207,283753,0.0,9,VH-284207-2,24,True
284207,726,0.0,8,VH-284207-3,48,True
284442,1764,0.95,11,VH-284442-1,24,True
284442,1739,0.95,16,VH-284442-2,24,True
284442,1703,1.83,17,VH-284442-3,48,True
284710,284103,1.48,17,VH-284710-1,36,True
284710,1722,2.17,19,VH-284710-2,60,True
284710,284442,2.4,12,VH-284710-3,24,True
284754,284091,0.0,16,VH-284754-1,48,True
284754,283741,0.0,13,VH-284754-2,48,True
284754,99218,0.92,13,VH-284754-3,60,True
285046,284096,1.01,15,VH-285046-1,24,True
285046,284091,1.29,13,VH-285046-2,24,True
285046,283741,1.29,12,VH-285046-3,48,True
726,284005,0.0,10,VH-726-1,24,True
726,283753,0.0,9,VH-726-2,24,True
726,284207,0.0,17,VH-726-3,48,True
727,284696,0.0,14,VH-727-1,48,True
727,284456,0.0,12,VH-727-2,36,True
727,99181,0.0,12,VH-727-3,48,True
728,1791,0.0,10,VH-728-1,36,True
728,99176,0.0,15,VH-728-2,24,True
728,1731,0.0,13,VH-728-3,48,True
99130,284847,2.62,20,VH-99130-1,24,True
99130,1761,4.11,18,VH-99130-2,24,True
99130,283757,4.96,20,VH-99130-3,48,True
1753,99144,40.45,68,VH-1753-1,60,True
1753,284550,40.45,76,VH-1753-2,60,True
1753,99152,40.45,80,VH-1753-3,60,True
1785,284696,0.0,14,VH-1785-1,24,True
1785,284456,0.0,11,VH-1785-2,24,True
1785,99181,0.0,11,VH-1785-3,36,True
2723,284696,0.0,17,VH-2723-1,60,True
2723,284456,0.0,17,VH-2723-2,60,True
2723,99181,0.0,16,VH-2723-3,24,True
280173,99231,0.61,17,VH-280173-1,60,True
280173,2736,0.96,19,VH-280173-2,36,True
280173,99187,1.41,10,VH-280173-3,24,True
280174,284696,0.0,13,VH-280174-1,36,True
280174,284456,0.0,17,VH-280174-2,48,True
280174,99181,0.0,10,VH-280174-3,48,True
280570,283752,0.22,18,VH-280570-1,60,True
280570,99232,0.81,16,VH-280570-2,60,True
280570,99219,0.98,15,VH-280570-3,36,True
283598,99214,0.33,18,VH-283598-1,24,True
283598,284389,0.59,18,VH-283598-2,48,True
283598,284210,0.83,10,VH-283598-3,36,True
283684,284696,0.0,14,VH-283684-1,48,True
283684,284456,0.0,10,VH-283684-2,60,True
283684,99181,0.0,9,VH-283684-3,48,True
283952,99161,0.86,19,VH-283952-1,24,True
283952,284969,0.87,15,VH-283952-2,36,True
283952,284850,1.08,16,VH-283952-3,36,True
284108,2738,1.14,12,VH-284108-1,48,True
284108,99239,1.36,12,VH-284108-2,48,True
284108,284631,1.77,17,VH-284108-3,24,True
284162,99195,1.85,17,VH-284162-1,36,True
284162,724,2.27,12,VH-284162-2,60,True
284162,284202,2.46,17,VH-284162-3,48,True
284377,285055,2.31,21,VH-284377-1,36,True
284377,99217,2.46,14,VH-284377-2,24,True
284377,283864,2.51,14,VH-284377-3,60,True
284389,284210,0.53,13,VH-284389-1,36,True
284389,283598,0.59,12,VH-284389-2,60,True
284389,99214,0.69,17,VH-284389-3,48,True
724,99189,1.17,11,VH-724-1,48,True
724,99185,1.48,16,VH-724-2,48,True
724,283598,1.73,13,VH-724-3,60,True
99219,283752,0.95,18,VH-99219-1,48,True
99219,280570,0.98,10,VH-99219-2,48,True
99219,284727,1.5,14,VH-99219-3,60,True
99220,99191,1.56,18,VH-99220-1,36,True
99220,283598,1.57,11,VH-99220-2,60,True
99220,284389,1.59,11,VH-99220-3,24,True
283722,284922,9.58,29,VH-283722-1,36,True
283722,283949,32.45,67,VH-283722-2,60,True
283722,283573,37.76,76,VH-283722-3,24,True
284922,283722,9.58,22,VH-284922-1,48,True
284922,283949,25.38,53,VH-284922-2,48,True
284922,283573,29.98,57,VH-284922-3,36,True
99123,284506,42.34,78,VH-99123-1,36,True
99123,2719,43.06,93,VH-99123-2,36,True
99123,283823,44.55,70,VH-99123-3,48,True
99144,99152,0.0,17,VH-99144-1,24,True
99144,284550,0.0,12,VH-99144-2,24,True
99144,1753,40.45,65,VH-99144-3,36,True
283460,283816,2.9,21,VH-283460-1,60,True
283460,732,3.88,24,VH-283460-2,60,True
283460,284536,8.09,31,VH-283460-3,24,True
283816,283460,2.9,16,VH-283816-1,36,True
283816,732,4.14,14,VH-283816-2,60,True
283816,284536,8.71,26,VH-283816-3,36,True
284536,732,4.58,22,VH-284536-1,48,True
284536,283460,8.09,26,VH-284536-2,36,True
284536,283816,8.71,21,VH-284536-3,36,True
732,283460,3.88,19,VH-732-1,36,True
732,283816,4.14,25,VH-732-2,24,True
732,284536,4.58,22,VH-732-3,60,True
280206,284009,5.88,20,VH-280206-1,36,True
280206,285191,6.7,28,VH-280206-2,48,True
280206,284546,8.88,26,VH-280206-3,24,True
283996,99202,1.05,19,VH-283996-1,36,True
283996,284546,2.68,14,VH-283996-2,24,True
283996,284009,5.5,23,VH-283996-3,60,True
284009,285191,1.12,18,VH-284009-1,60,True
284009,99202,5.2,21,VH-284009-2,36,True
284009,283996,5.5,20,VH-284009-3,60,True
284546,283996,2.68,14,VH-284546-1,48,True
284546,99202,3.62,21,VH-284546-2,36,True
284546,284009,5.79,18,VH-284546-3,60,True
285191,284009,1.12,14,VH-285191-1,60,True
285191,99202,5.32,18,VH-285191-2,60,True
285191,283996,5.82,24,VH-285191-3,36,True
99146,284696,0.0,14,VH-99146-1,48,True
99146,284456,0.0,14,VH-99146-2,60,True
99146,99181,0.0,16,VH-99146-3,24,True
99202,283996,1.05,19,VH-99202-1,60,True
99202,284546,3.62,16,VH-99202-2,24,True
99202,284009,5.2,15,VH-99202-3,48,True
99216,284730,0.0,13,VH-99216-1,48,True
99216,283819,0.0,17,VH-99216-2,60,True
99216,99193,0.0,8,VH-99216-3,24,True
284550,99144,0.0,18,VH-284550-1,60,True
284550,99152,0.0,14,VH-284550-2,24,True
284550,1753,40.45,75,VH-284550-3,36,True
280273,280522,0.38,19,VH-280273-1,48,True
280273,99215,0.45,9,VH-280273-2,48,True
280273,283384,0.86,17,VH-280273-3,60,True
283213,99138,1.2,19,VH-283213-1,24,True
283213,282648,1.59,10,VH-283213-2,60,True
283213,284462,1.61,16,VH-283213-3,36,True
283834,99240,1.44,19,VH-283834-1,36,True
283834,285006,1.65,13,VH-283834-2,60,True
283834,282649,1.76,17,VH-283834-3,36,True
99173,99215,1.16,19,VH-99173-1,24,True
99173,99120,1.48,15,VH-99173-2,48,True
99173,284497,1.49,11,VH-99173-3,60,True
99224,282615,0.69,15,VH-99224-1,60,True
99224,99222,1.01,19,VH-99224-2,24,True
99224,285006,1.49,12,VH-99224-3,36,True
283714,285119,0.0,9,VH-283714-1,24,True
283714,284398,0.0,15,VH-283714-2,60,True
283714,280178,0.0,13,VH-283714-3,48,True
99176,728,0.0,18,VH-99176-1,60,True
99176,1791,0.0,12,VH-99176-2,60,True
99176,1731,0.0,16,VH-99176-3,24,True
1723,283200,5.02,23,VH-1723-1,48,True
1723,99209,6.17,27,VH-1723-2,60,True
1723,99229,8.32,22,VH-1723-3,60,True
283200,1723,5.02,23,VH-283200-1,36,True
283200,99229,5.41,21,VH-283200-2,36,True
283200,99209,5.7,26,VH-283200-3,24,True
284088,99229,4.73,16,VH-284088-1,60,True
284088,99209,6.02,26,VH-284088-2,36,True
284088,283200,10.1,29,VH-284088-3,60,True
284176,284696,0.0,15,VH-284176-1,36,True
284176,284456,0.0,14,VH-284176-2,36,True
284176,99181,0.0,13,VH-284176-3,48,True
99152,99144,0.0,14,VH-99152-1,48,True
99152,284550,0.0,13,VH-99152-2,48,True
99152,1753,40.45,66,VH-99152-3,24,True
99209,99229,3.42,16,VH-99209-1,36,True
99209,283200,5.7,25,VH-99209-2,60,True
99209,284088,6.02,26,VH-99209-3,48,True
99229,99209,3.42,17,VH-99229-1,36,True
99229,284088,4.73,23,VH-99229-2,60,True
99229,283200,5.41,23,VH-99229-3,36,True
284132,767,3.37,17,VH-284132-1,60,True
284132,99197,3.72,19,VH-284132-2,24,True
284132,284806,4.03,19,VH-284132-3,24,True
284806,99197,0.85,19,VH-284806-1,24,True
284806,767,3.75,21,VH-284806-2,60,True
284806,284132,4.03,23,VH-284806-3,36,True
285095,767,3.97,14,VH-285095-1,60,True
285095,99197,6.47,19,VH-285095-2,36,True
285095,284132,7.06,24,VH-285095-3,48,True
767,99197,2.92,20,VH-767-1,48,True
767,284132,3.37,20,VH-767-2,60,True
767,284806,3.75,14,VH-767-3,48,True
99197,284806,0.85,10,VH-99197-1,36,True
99197,767,2.92,14,VH-99197-2,24,True
99197,284132,3.72,24,VH-99197-3,48,True
284874,280522,0.73,19,VH-284874-1,24,True
284874,280273,1.0,16,VH-284874-2,36,True
284874,283384,1.17,19,VH-284874-3,24,True
284652,285082,7.43,22,VH-284652-1,48,True
284652,280191,46.5,94,VH-284652-2,48,True
284652,285005,46.89,73,VH-284652-3,60,True
285064,284696,0.0,17,VH-285064-1,48,True
285064,284456,0.0,12,VH-285064-2,60,True
285064,99181,0.0,9,VH-285064-3,48,True
285082,284652,7.43,27,VH-285082-1,24,True
285082,280191,40.36,76,VH-285082-2,24,True
285082,285005,40.56,66,VH-285082-3,60,True
99112,285252,0.0,13,VH-99112-1,24,True
99112,284052,0.71,12,VH-99112-2,48,True
99112,284453,1.17,17,VH-99112-3,48,True
284407,99114,3.66,23,VH-284407-1,48,True
284407,284219,31.05,68,VH-284407-2,48,True
284407,282638,34.55,58,VH-284407-3,24,True
99114,284407,3.66,15,VH-99114-1,48,True
99114,284219,28.8,61,VH-99114-2,60,True
99114,282638,32.69,66,VH-99114-3,48,True
1709,284201,0.0,15,VH-1709-1,36,True
1709,282574,2.46,20,VH-1709-2,60,True
1709,1729,14.33,36,VH-1709-3,48,True
283694,99228,0.78,9,VH-283694-1,48,True
283694,284519,1.38,15,VH-283694-2,48,True
283694,768,1.74,14,VH-283694-3,24,True
283833,284519,9.04,26,VH-283833-1,24,True
283833,283694,9.32,26,VH-283833-2,36,True
283833,768,9.37,29,VH-283833-3,36,True
284519,768,0.48,13,VH-284519-1,24,True
